,SKU,Nombre,Precio,Presentación,URL,THC per container,CBD per container
364,1023423,BLASPBERRY GUMMIES,$9.99,['4 x 4.3 g Blue Raspberry'],https://www.bccannabisstores.com/products/blaspberry-gummies-1,2.5mg,0.0-0.3mg
365,1026673,HIGH CBD CAPSULE 30 COUNT,$39.99,['30 capsules'],https://www.bccannabisstores.com/products/high-cbd-capsule-30-count,0.0-2.0mg,25.0-35.0mg
366,1028927,"SPARK CARTRIDGE
(SATIVA BLEND)",$44.99,"['1 x 0.5 g Mango, Pineapple, Tropical', '1 x 1 g Mango, Pineapple, Tropical']",https://www.bccannabisstores.com/products/spark-cartridge,700.0-850.0mg/g,0.0-10.0mg/g
367,1022516,DARK CHOCOLATE,$3.99,['1 x 10 g Dark Chocolate'],https://www.bccannabisstores.com/products/dark-chocolate,10.0mg,0.0mg
368,1024744,"HIWAY HASH
(SENSI STAR)",$29.99,['1 x 2 g'],https://www.bccannabisstores.com/products/hiway-hash,300.0-400.0mg/g,0.0-2.0mg/g
369,1033406,GHOST TRAIN HAZE PRE-ROLL,$17.99,['10 x 0.35 g'],https://www.bccannabisstores.com/products/ghost-train-haze-pre-roll-2,170.0-240.0mg/g,0.0-10.0mg/g
370,1018282,"XMG TROPICAL FRUIT
(BLEND)",$6.99,['1 x 236 ml Tropical Fruit'],https://www.bccannabisstores.com/products/xmg-tropical-fruit,10.0mg,0.0-1.0mg
371,1029081,PIPE DREAM,$36.99,"['3.5 g', '28 g']",https://www.bccannabisstores.com/products/pipe-dream,180.0-240.0mg/g,0.0-20.0mg/g
372,1027002,SUPER LEMON HAZE SATIVA CARTIDGE,$21.99,"['1 x 0.45 g citrus, floral', '1 x 1 g citrus, floral']",https://www.bccannabisstores.com/products/super-lemon-haze-sativa-cartidge,680.0-920.0mg/g,0.0-1.0mg/g
373,1033224,PURPLE PUNCH,$99.99,['28 g'],https://www.bccannabisstores.com/products/purple-punch,175.0-230.0mg/g,0.0-10.0mg/g
374,1030782,SATIVA AND STRAWBERRY GUMMY,$4.99,['5 x 3.5 g Strawberry'],https://www.bccannabisstores.com/products/sativa-and-strawberry-gummy,2.0mg,0.0-0.2mg
375,1017490,CUCUMBER + MINT,$3.99,['1 x 355 ml Cucumber & Mint'],https://www.bccannabisstores.com/products/cucumber-mint,0.0-1.0mg,20.0mg
376,1032580,"AAA HYBRID
(WHITE WIDOW)",$99.99,['28 g'],https://www.bccannabisstores.com/products/aaa-hybrid,150.0-210.0mg/g,0.0-20.0mg/g
377,1015361,"NO. 407 SAPPHIRE DAZE PRE-ROLL
(SENSI STAR)",$4.99,"['1 x 0.5 g', '5 x 0.5g']",https://www.bccannabisstores.com/products/no-407-sapphire-daze-pre-roll,180.0-260.0mg/g,0.0-10.0mg/g
378,1030360,SOUR MEDLEY CHEWS,$5.99,"['5 x 3.2 g Sour Medley: Cherry, blue raspberry, watermelon, g']",https://www.bccannabisstores.com/products/sour-medley-chews,1.7-2.5mg,0.0-0.2mg
379,1016740,"LEMON Z PRE-ROLL
(LEMON ZKITTLE SKUNK)",$14.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/lemon-zkittle-skunk-pre-roll,200.0-280.0mg/g,0.0-10.0mg/g
380,1032655,STRAWBERRY LIME 1:1 SOUR GUMMIES,$7.99,['2 x 4.5 g Strawberry Lime'],https://www.bccannabisstores.com/products/strawberry-lime-1-1-sour-gummies,5.0mg,5.0mg
381,1034073,CBD 50 PLUS FORMULA,$46.99,"['20 ml', '30 ml']",https://www.bccannabisstores.com/products/cbd-50-plus-formula,0.0-2.4mg/g,42.5-57.5mg/g
382,1023381,8 BALL KUSH PRE-ROLL,$11.99,['2 x 0.5 g'],https://www.bccannabisstores.com/products/8-ball-kush-pre-roll,210.0-270.0mg/g,0.0-20.0mg/g
383,1025337,BLACKBERRY CREAM INDICA CARTRIDGE,$44.99,['1 x 1 g'],https://www.bccannabisstores.com/products/blackberry-cream-indica-cartridge,800.0mg/g,0.0mg/g
384,1026491,"SUMMIT 10 LEMONADE ICED TEA
(BLEND)",$6.99,['1 x 355 ml Lemon iced tea'],https://www.bccannabisstores.com/products/summit-10-lemonade-iced-tea,10.0mg,0.0-1.0mg
385,1031616,LEMON BERRY,$29.99,['3.5 g'],https://www.bccannabisstores.com/products/lemon-berry,200.0-260.0mg/g,0.0-10.0mg/g
386,1029925,WATERMELON GUMMIES,$6.99,['2 x 5 g Watermelon'],https://www.bccannabisstores.com/products/watermelon-gummies-1,5.0mg,0.3mg
387,1019603,"REDEE 510 CARTRIDGE SATIVA
(TRAINWRECK)",$21.97,['1 x 0.45 g'],https://www.bccannabisstores.com/products/redee-510-threaded-cartridge-1,770.0-870.0mg/g,0.0-10.0mg/g
388,1024025,SENSI WIZARD,$39.99,"['1 g', '3.5 g']",https://www.bccannabisstores.com/products/sensi-wizard,220.0-260.0mg/g,0.0-1.0mg/g
389,1024686,"DEALER'S PICK INDICA
(ROTATING STRAIN)",$109.99,"['28 g', '15 g', '3.5 g']",https://www.bccannabisstores.com/products/dealers-pick-indica,170.0-230.0mg/g,0.0-19.9mg/g
390,1025279,OS.RESERVE SATIVA BLEND,$109.99,"['28 g', '14 g', '7 g', '3.5 g']",https://www.bccannabisstores.com/products/os-reserve-sativa-blend,200.0-270.0mg/g,0.0-10.0mg/g
391,1022532,WHITE LIGHTNING,$39.99,"['3.5 g', '1 g']",https://www.bccannabisstores.com/products/white-lightning,240.0-300.0mg/g,0.0-1.0mg/g
392,1024199,GRANDDADDY PURPLE PRE-ROLL,$10.99,['3 x 0.35 g'],https://www.bccannabisstores.com/products/granddaddy-purple-pre-roll,150.0-210.0mg/g,0.0-1.0mg/g
393,1018290,"XMG MANGO PINEAPPLE
(BLEND)",$6.99,['1 x 236 ml Mango Pineapple'],https://www.bccannabisstores.com/products/xmg-mango-pineapple,10.0mg,0.0mg
394,1023522,DARK CHOCOLATE,$3.99,['1 x 10 g Dark Chocolate'],https://www.bccannabisstores.com/products/dark-chocolate-1,10.0mg,0.0mg
395,1029917,STRAWBERRY GUMMIES,$6.99,['2 x 5 g Strawberry'],https://www.bccannabisstores.com/products/strawberry-gummies,5.0mg,0.3mg
396,1006030,WHITE WIDOW,$23.97,"['3.5 g', '15 g', '7 g']",https://www.bccannabisstores.com/products/white-widow-2,200.0-240.0mg/g,0.0-10.0mg/g
397,1026996,HARD MAPLE CARAMEL,$5.99,['2 x 5 g maple caramel'],https://www.bccannabisstores.com/products/hard-maple-caramel,5.0mg,0.0mg
398,1026988,RASPBERRY MILK CHOCOLATE,$3.99,['1 x 10 g Raspberry Chocolate'],https://www.bccannabisstores.com/products/raspberry-milk-chocolate,10.0mg,0.0mg
399,1023092,HEADBAND PRE-ROLL,$9.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/headband-pre-roll-1,170.0-230.0mg/g,0.0-10.0mg/g
400,1026368,CBD 4:1 HONEY OIL CARTRIDGE,$26.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/cbd-4-1-honey-oil-cartridge,127.5-172.5mg/g,510.0-690.0mg/g
401,1032796,INDICA MOON CARTRIDGE,$39.99,"['1 x 0.5 g', '1 x 1 g']",https://www.bccannabisstores.com/products/indica-moon-cartridge,650.0-800.0mg/g,0.0-100.0mg/g
402,1023548,MONKEY GLUE,$114.99,"['28 g', '3.5 g']",https://www.bccannabisstores.com/products/monkey-glue,160.0-240.0mg/g,0.0-9.9mg/g
403,1026970,ORANGE DARK CHOCOLATE,$3.99,['1 x 10 g Orange Chocolate'],https://www.bccannabisstores.com/products/orange-dark-chocolate,10.0mg,0.0mg
404,1019348,VANILLA ROOIBOS CBD TEA 3 PACK,$14.99,['3 x 3 g Vanilla Rooibos'],https://www.bccannabisstores.com/products/vanilla-rooibos-cbd-tea-3-pack,0.0-0.03mg,8.5-11.5mg
405,1019298,PEACH GINGER GREEN CBD TEA (DECAF) 3 PK,$14.99,['3 x 3 g Peach Ginger'],https://www.bccannabisstores.com/products/peach-ginger-green-cbd-tea-decaf-3-pk,0.0-0.03mg,8.5-11.5mg
406,1008739,CALI-O,$21.99,"['1 g', '3.5 g', '7 g']",https://www.bccannabisstores.com/products/cali-o-northern-harvest,40.0-100.0mg/g,70.0-130.0mg/g
407,1019413,CBD DARK CHOCOLATE,$4.99,['1 x 16 g CHOCOLATE'],https://www.bccannabisstores.com/products/cbd-dark-chocolate,0.0-1.0mg,10.0-20.0mg
408,1024678,"DEALER'S PICK SATIVA
(ROTATING STRAIN)",$109.99,"['3.5 g', '15 g', '28 g']",https://www.bccannabisstores.com/products/dealers-pick-sativa,170.0-230.0mg/g,0.0-19.9mg/g
409,1034057,CBD 25 REGULAR FORMULA,$27.99,"['20 ml', '30 ml']",https://www.bccannabisstores.com/products/cbd-25-regular-formula,0.0-1.4mg/g,21.25-28.75mg/g
410,1016880,CHOCOLATE SNAX MINT BAR,$3.99,"['1 x 42 g Chocolate, Mint']",https://www.bccannabisstores.com/products/mlik-mint-chocolate,10.0mg,0.0mg
411,1030097,"DOSECANN CBD OIL
(BLEND)",$19.99,['30 ml'],https://www.bccannabisstores.com/products/dosecann-cbd-oil,1.0mg/g,25.0mg/g
412,1027721,15:15 BALANCE CBD OIL,$36.99,['30 ml'],https://www.bccannabisstores.com/products/15-15-balance-cbd-oil,12.8-17.3mg/g,12.8-17.3mg/g
413,1024223,BC ORGANIC BLUE DREAM,$39.99,"['3.5 g', '7 g']",https://www.bccannabisstores.com/products/bc-organic-blue-dream,180.0-240.0mg/g,0.0-10.0mg/g
414,1028711,BLUEBERRY INDICA SOUR GUMMIES,$6.99,['2 x 4.5 g Blueberry'],https://www.bccannabisstores.com/products/wana-blueberry-indica-sour-gummies,5.0mg,0.0mg
415,1022755,SUGARLEAF 1:5 OIL,$18.99,['30 ml'],https://www.bccannabisstores.com/products/sugarleaf-1-5-oil,1.91-2.34mg/g,10.21-11.1mg/g
416,1024116,CBD MILK CHOCOLATE,$3.99,['1 x 10 g Chocolate'],https://www.bccannabisstores.com/products/cbd-milk-chocolate,0.5mg,10.0mg
417,1018241,PINEAPPLE EXPRESS 510 CARTRIDGE,$31.99,"['1 x 0.5 g', '1 x 1 g']",https://www.bccannabisstores.com/products/pineapple-express-510-cartridge,760.0-900.0mg/g,0.0mg/g
418,1021781,SATIVA,$56.99,"['28 g', '14 g']",https://www.bccannabisstores.com/products/sativa-1,150.0-190.0mg/g,0.0-10.0mg/g
419,1026418,CBD EARTH CARTRIDGE,$27.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/cbd-earth-cartridge,31.88-43.13mg/g,637.5-862.5mg/g
420,1017532,DEEP SPACE CARBONATED DRINK,$6.99,['1 x 222 ml Bold & Mysterious'],https://www.bccannabisstores.com/products/deep-space-carbonated-drink,10.0mg,0.0-1.0mg
421,1025162,"LIGHT YEAR THC SOFTGELS
(ZKITTLEZ
)",$32.99,['30 capsules'],https://www.bccannabisstores.com/products/light-year-thc-softgels,9.0-10.0mg,0.0-0.5mg
422,1017557,"HOUNDSTOOTH & SODA
(C-LAND)",$3.99,['1 x 355 ml Houndstooth Terpenes & Soda Water'],https://www.bccannabisstores.com/products/houndstooth-soda,2.0mg,0.0-1.0mg
423,1024900,WATERMELON HYBRID SOUR GUMMIES,$6.99,['2 x 4.5 g Watermelon'],https://www.bccannabisstores.com/products/watermelon-hybrid-sour-gummies,5.0mg,0.0mg
424,1018951,"SATIVA CARTRIDGE
(STRAWBERRY ICE)",$27.99,"['1 x 0.5 g', '1 x 1 g']",https://www.bccannabisstores.com/products/sativa-0-5-cartridge-1,850.0mg/g,8.5mg/g
425,1027143,INDICA THC SOFTGEL,$19.99,['30 capsules'],https://www.bccannabisstores.com/products/indica-thc-softgel,4.25-5.75mg,0.0-1.0mg
426,1028935,"FLICKER CARTRIDGE
(INDICA BLEND)",$44.99,"['1 x 0.5 g Grape, Blueberry', '1 x 1 g Grape, Blueberry']",https://www.bccannabisstores.com/products/flicker-cartridge,700.0-851.0mg/g,0.0-10.0mg/g
427,1024272,"REIGN DROPS 15:15
(BLEND)",$37.99,['30 ml'],https://www.bccannabisstores.com/products/reign-drops-15-16,12.75-17.25mg/g,12.75-17.25mg/g
428,1024751,TWD SATIVA,$109.99,"['28 g', '15 g', '7 g', '3.5 g']",https://www.bccannabisstores.com/products/twd-sativa,170.0-230.0mg/g,0.0-1.0mg/g
429,1024132,"CBD GEMS 0:10
(BLEND)",$11.99,['15 capsules'],https://www.bccannabisstores.com/products/cbd-gems,0.0-0.45mg,9.0-11.0mg
430,1027531,ONE OUNCE HYBRID,$99.99,['28 g'],https://www.bccannabisstores.com/products/one-ounce,190.0-250.0mg/g,0.0-10.0mg/g
431,1019199,"PEACH SERENE GUMMIES
(BLEND)",$9.99,['5 x 4.3 g PEACH'],https://www.bccannabisstores.com/products/peach-serene-gummies,0.0-0.6mg,10.0mg
432,1026459,PINK KUSH,$119.99,"['28 g', '7 g', '3.5 g']",https://www.bccannabisstores.com/products/pink-kush-3-5g,180.0-260.0mg/g,0.0-10.0mg/g
433,1024264,"CBD REIGN DROPS
(BLEND)",$11.99,['30 ml'],https://www.bccannabisstores.com/products/cbd-reign-drops,0.0-1.0mg/g,12.75-17.25mg/g
434,1019496,PINEAPPLE MANGO GUMMIES,$4.99,['4 x 2.5 g Pineapple Mango'],https://www.bccannabisstores.com/products/mango-pineapple-gummies,2.5mg,2.5mg
435,1024033,"PURE SUN CBD
(CANNATONIC)",$21.99,"['3.5 g', '7 g']",https://www.bccannabisstores.com/products/pure-sun-cbd,0.0-10.0mg/g,140.0-200.0mg/g
436,1020635,WHITE RHINO PRE-ROLL,$9.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/white-rhino-pre-roll-1,170.0-220.0mg/g,0.0-10.0mg/g
437,1017441,"BAKERSTREET & PEPPERMINT MLK CHOCOLATE
(HINDU KUSH)",$5.99,['4 x 8 g Milk Chocolate & Peppermint'],https://www.bccannabisstores.com/products/bakerstreet-peppermint-mlk-chocolate,2.5mg,0.0-0.25mg
438,1028729,POMEGRANATE BLUEBERRY ACAI 5:1 SOUR GUMM,$6.99,['2 x 4.5 g Berry'],https://www.bccannabisstores.com/products/wana-pomegranate-blueberry-acai-5-1-sour,5.0mg,25.0mg
439,1016716,"LIMELIGHT
(ULTRA SOUR)",$29.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/limelight,200.0-270.0mg/g,0.0-2.5mg/g
440,1025295,OS.RESERVE INDICA BLEND,$109.99,"['28 g', '14 g', '7 g', '3.5 g']",https://www.bccannabisstores.com/products/os-reserve-indica-blend,200.0-270.0mg/g,0.0-10.0mg/g
441,1028703,JAPANESE CITRUS YUZU 2:1 SOUR GUMMIES,$6.99,['2 x 4.5 g Citrus'],https://www.bccannabisstores.com/products/wana-japanese-citrus-yuzu-2-1-sour-gummi,5.0mg,10.0mg
442,1016161,ISLAND HONEY,$39.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/island-honey-1,160.0-190.0mg/g,0.0-5.0mg/g
443,1024868,CARAMEL CHOCOLATE 1:1,$3.99,['1 x 10 g Caramel'],https://www.bccannabisstores.com/products/caramel-chocolate-1-1,10.0mg,10.0mg
444,1003805,SENSI STAR PRE-ROLL,$12.99,"['3 x 0.5 g', '1 x 1 g']",https://www.bccannabisstores.com/products/sensi-star-indica-spinach-preroll,160.0-250.0mg/g,0.0-10.0mg/g
445,1021252,INDICA,$54.99,"['28 g', '15 g', '7 g', '3.5 g']",https://www.bccannabisstores.com/products/indica,150.0-230.0mg/g,0.0-10.0mg/g
446,1014653,PINK KUSH SOFTGEL,$46.99,['30 capsules'],https://www.bccannabisstores.com/products/pink-kush-softgel,5.0-8.0mg,0.0-0.5mg
447,1023555,GRAPE OASIS GUMMIES,$7.99,['4 x 4.3 g Grape'],https://www.bccannabisstores.com/products/grape-oasis-gummies-1,2.5mg,0.0-0.3mg
448,1023530,JEAN GUY,$114.99,"['28 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/jean-guy,170.0-250.0mg/g,0.0-9.9mg/g
449,1006089,PINK KUSH,$36.99,"['3.5 g', '28 g']",https://www.bccannabisstores.com/products/pink-kush-2,220.0-270.0mg/g,0.0-50.0mg/g
450,1008770,STRAWBERRY ICE,$21.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/strawberry-ice,170.0-230.0mg/g,0.0-10.0mg/g
451,1021286,SATIVA,$54.99,"['28 g', '15 g', '7 g', '3.5 g']",https://www.bccannabisstores.com/products/sativa,150.0-230.0mg/g,0.0-10.0mg/g
452,1022508,MILK CHOCOLATE,$3.99,['1 x 10 g Milk Chocolate'],https://www.bccannabisstores.com/products/milk-chocolate,10.0mg,0.0mg
453,1024256,"GEMS 5:5
(BLEND)",$19.99,"['30 capsules', '15 capsules']",https://www.bccannabisstores.com/products/gems-5-5,4.25-5.75mg,4.25-5.75mg
454,1027754,"AFGHAN KUSH
(AFGHANI)",$119.99,"['28 g', '7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/afghan-kush,180.0-220.0mg/g,0.0-5.0mg/g
455,1024918,STRAWBERRY LEMONADE 1:1 SOUR GUMMIES,$6.99,['2 x 4.5 g Strawberry Citrus'],https://www.bccannabisstores.com/products/strawberry-lemonade-1-1-sour-gummie,5.0mg,5.0mg
456,1003748,DANCEHALL PRE-ROLL,$12.99,"['3 x 0.5 g', '1 x 1g']",https://www.bccannabisstores.com/products/dancehall-preroll-spinach,40.0-120.0mg/g,40.0-120.0mg/g
457,1017482,PASSIONFRUIT + GUAVA,$3.99,['1 x 355 ml Passionfruit & Guava'],https://www.bccannabisstores.com/products/passionfruit-guava,0.0-1.0mg,20.0mg
458,1036730,BLACKBERRY MERLOT 1:4 CHEWS,$6.99,"['4 x 4.05 g Blackberry, cherry, Merlot']",https://www.bccannabisstores.com/products/blackberry-merlot-1-4-chews,2.5mg,10.0mg
459,1030261,BUBBLE HASH MID THC,$34.99,['1 x 1 g'],https://www.bccannabisstores.com/products/bubble-hash-mid-thc,500.0-650.0mg/g,0.0-10.0mg/g
460,1037563,CHOCOLATE BROWNIE,$8.99,['2 x 20 g Chocolate'],https://www.bccannabisstores.com/products/chocolate-brownie,5.0mg,2.5mg
461,1037621,HAWAIIAN DREAM LIMITED EDITION,$29.99,['3.5 g'],https://www.bccannabisstores.com/products/hawaiian-dream-limited-edition,200.0-260.0mg/g,0.0-19.9mg/g
462,1030014,PINK KUSH LIVE RESIN,$51.99,['1 x 1 g'],https://www.bccannabisstores.com/products/pink-kush-live-resin,700.0mg/g,5.0mg/g
463,1033976,WEDDING CAKE PRE-ROLLS,$12.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/wedding-cake-pre-rolls-1,180.0-260.0mg/g,0.0-10.0mg/g
464,1028588,BLACKBERRY LEMONADE 1:2 GUMMIES,$6.99,['4 x 4.4 g Blackberry Lemonade'],https://www.bccannabisstores.com/products/craft-blackberry-lemonade-pate-de-fruits,2.5mg,5.0mg
465,1036144,RASPBERRY GUMMIES,$6.99,['2 x 10 g Raspberry'],https://www.bccannabisstores.com/products/raspberry-gummies-3,5.0mg,0.5mg
466,1035807,MANGO NANO SHOT,$5.99,['1 x 28 ml Mango'],https://www.bccannabisstores.com/products/mango-nano-shot,10.0mg,0.85-1.15mg
467,1036292,I.C.C,$119.99,['28 g'],https://www.bccannabisstores.com/products/i-c-c-1,190.0-220.0mg/g,0.0-1.5mg/g
468,1034123,"CRAFT SELECT PACK PRE-ROLL
(POWDERED DONUTS, MOTHER OF BERRIES OG,RC DREAMZICL)",$17.99,['3 x 0.5 g'],https://www.bccannabisstores.com/products/craft-select-pack-pre-roll,180.0-280.0mg,0.0-20.0mg/g
469,1034453,LAVENDER FIZZ,$7.97,['1 x 85 g'],https://www.bccannabisstores.com/products/lavender-fizz,0.0-0.85mg,100.0mg
470,1033695,JEAN GUY FULL SPECTRUM CARTRIDGE,$21.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/jean-guy-full-spectrum-cartridge,700.0-750.0mg/g,0.0-5.0mg/g
471,1021773,INDICA,$56.99,"['28 g', '14 g']",https://www.bccannabisstores.com/products/indica-2,180.0-230.0mg/g,0.0-10.0mg/g
472,1020759,LEMON & LIME CBD SPARKLING BEVERAGE,$4.99,['1 x 269 ml Lemon & Lime'],https://www.bccannabisstores.com/products/everie-lemon-lime-cbd-sparkling-beve,0.0-0.05mg,8.5-11.5mg
473,1014752,"GEMS 5:0
(BLEND)",$10.99,['15 capsules'],https://www.bccannabisstores.com/products/gems-5-0,4.5-5.5mg,0.0-0.1mg
474,1012939,"BALANCE
(NORDLE)",$21.99,"['3.5 g', '1 g']",https://www.bccannabisstores.com/products/balance,25.0-125.0mg/g,45.0-145.0mg/g
475,1002518,"BALANCE OIL
(BLEND)",$17.99,['30 ml'],https://www.bccannabisstores.com/products/balance-oil,4.26-6.26mg/g,4.26-6.26mg/g
476,1023621,RASPBERRY GUMMIES,$7.99,['4 x 4.3 g Raspberry'],https://www.bccannabisstores.com/products/raspberry-gummies-1,2.5mg,0.0-0.3mg
477,1011550,FROST MONSTER,$36.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/gabriola,170.0-230.0mg/g,0.0-1.99mg/g
478,1015924,PUR DEW CBD OIL,$44.99,['30 ml'],https://www.bccannabisstores.com/products/pur-dew-cbd-oil,1.49-1.7mg/g,25.53-27.66mg/g
479,1027747,WHITE RHINO,$119.99,"['28 g', '7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/white-rhino-1,180.0-220.0mg/g,0.0-5.0mg/g
480,1019082,SALTED CARAMEL CHOCOLATE SQUARE,$4.99,['1 x 10 g'],https://www.bccannabisstores.com/products/salted-caramel-chocolate-square,10.0mg,10.0mg
481,1013465,CHOCOLATE FONDUE,$31.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/chocolate-fondue,210.0-270.0mg/g,0.0-1.0mg/g
482,1003490,"RUXTON
(SOUR OG)",$36.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/ruxton,190.0-250.0mg/g,0.0-19.9mg/g
483,1019512,SOLID THC/CBD MILK CHOCOLATE,$4.99,['1 x 16 g CHOCOLATE'],https://www.bccannabisstores.com/products/solid-thc-cbd-milk-chocolate,8.0-10.0mg,8.0-10.0mg
484,1002930,THC CBD INDICA,$18.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/cbd-thc-biomed,5-7%,10-13%
485,1005404,DONEGAL (GREEN CUSH),$26.99,"['15 g', '7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/donegal,210.0-270.0mg/g,0.0-1.0mg/g
486,1002005,COLD CREEK KUSH,$37.99,"['28 g', '15 g', '7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/cold-creek-kush,192.0-240.0mg/g,0.0-0.7mg/g
487,1004720,DELAHAZE,$59.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/delahaze,200.0-280.0mg/g,0.0-1.0mg/g
488,1002880,THC INDICA LANDRACE,$31.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/thc-indica-thc-biomed,170.0-240.0mg/g,0.0-10.0mg/g
489,1001825,WAPPA,$67.99,"['15 g', '7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/wappa,180.0-260.0mg/g,0.0-10.0mg/g
490,1018993,PEACH MANGO CHEWS 2 PC,$5.99,['2 x 5 g'],https://www.bccannabisstores.com/products/peach-mango-2-pack-chews,5.0mg,5.0mg
491,1019470,"REIGN DROPS 30:0
(BLEND)",$34.99,"['30 ml', '40 ml']",https://www.bccannabisstores.com/products/reign-drops,25.5-34.5mg/g,0.0-1.0mg/g
492,1021872,JACK HAZE PRE-ROLL,$10.99,['2 x 0.5 g'],https://www.bccannabisstores.com/products/jack-haze-pre-roll,170.0-230.0mg/g,0.0-10.0mg/g
493,1023506,MAC 1 PRE ROLL,$14.99,['2 x 0.5 g'],https://www.bccannabisstores.com/products/mac-1-pre-roll,220.0-300.0mg/g,0.0-10.0mg/g
494,1002278,MK ULTRA,$19.99,"['7 g', '3.5 g', '1 g']",https://www.bccannabisstores.com/products/mk-ultra-aurora,170.0-250.0mg/g,0.0-1.0mg/g
495,1026335,SATIVA HONEY OIL CARTRIDGE,$26.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/sativa-honey-oil-cartridge,650.0-800.0mg/g,0.0-100.0mg/g
496,1030428,"BLUE SKITZ DISTILLATE VAPE
(BLUE ZKITTLES)",$24.99,"['1 x 0.5 g', '1 x 1 g']",https://www.bccannabisstores.com/products/blue-skitz-distillate-vape,800.0-900.0mg/g,0.0-10.0mg/g
497,1030139,CBD 2:1 510 VAPE CARTRIDGE,$27.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/cbd-2-1-510-vape-cartridge,220.0-280.0mg/g,520.0-580.0mg/g
498,1029057,BLUEBERRY + ACAI,$3.99,['1 x 355 ml Blueberry & Acai'],https://www.bccannabisstores.com/products/blueberry-acai,2.0mg,2.0mg
499,1028976,"PURE SUN CBD FULL SPECTRUM 510 CARTRIDGE
(CANNATONIC
)",$27.99,['1 x 0.5 g'],https://www.bccannabisstores.com/products/pure-sun-cbd-full-specturm-510-cartridge,25.0-45.0mg/g,690.0-790.0mg/g
500,1029073,GINGER + LIME,$3.99,['1 x 355 ml Ginger & Lime'],https://www.bccannabisstores.com/products/ginger-lime,2.0mg,2.0mg
501,1036672,OG KUSH VAPE CARTRIDGE,$42.99,"['1 x 0.5 g Earthy, Pine', '1 x 1 g']",https://www.bccannabisstores.com/products/og-kush-510-vape-cartridge,750.0-850.0mg/g,0.0-30.0mg/g
502,1030840,PEANUT BUTTER MAC,$44.99,['3.5 g'],https://www.bccannabisstores.com/products/peanut-butter-mac,200.0-260.0mg/g,0.0-10.0mg/g
503,1023746,NO. 515 NOISY NEIGHBOUR,$29.99,['3.5 g'],https://www.bccannabisstores.com/products/no-515-noisy-neighbour,200.0-250.0mg/g,0.0-10.0mg/g
504,1028539,MINT CBD TEA,$14.99,['3 x 3 g Mint'],https://www.bccannabisstores.com/products/mint-cbd-tea,0.0-0.3mg,10.0mg
505,1022011,"MARLEY GREEN
(BLUE DREAM)",$29.99,['3.5 g'],https://www.bccannabisstores.com/products/marley-green,190.0-280.0mg/g,0.0-10.0mg/g
506,1034552,SCORE! TOFFEE CRUNCH CHOCOLATE,$3.99,['2 x 5 g Toffee Crunch'],https://www.bccannabisstores.com/products/score-toffee-crunch-chocolate,5.0mg,0.0mg
507,1036664,SUPER SOUR DIESEL 510 VAPE CARTRIDGE,$42.99,"['1 x 0.5 g Earthy, Skunky', '1 x 1 g']",https://www.bccannabisstores.com/products/super-sour-diesel-510-vape-cartridge,750.0-850.0mg/g,0.0-30.0mg/g
508,1020767,DRAGON FRUIT WATERMELON CBD BEVERAGE,$4.99,['1 x 269 ml Dragon Fruit Watermelon'],https://www.bccannabisstores.com/products/everie-dragon-frut-watrmeln-cbd-spa-beve,0.0-0.05mg,8.5-11.5mg
509,1032762,"SATIVA HONEY OIL DROPS
(KALI MIST
)",$32.99,['30 ml'],https://www.bccannabisstores.com/products/sativa-honey-oil-drops,25.5-34.0mg/g,0.0mg/g
510,1033281,DOZEN PRE-ROLL SATIVA,$21.99,['12 x 0.35 g'],https://www.bccannabisstores.com/products/dozen-pre-roll-sativa,160.0-220.0mg/g,0.0-10.0mg/g
511,1033950,BLUE DREAM,$99.99,['28 g'],https://www.bccannabisstores.com/products/blue-dream-2,170.0-230.0mg/g,0.0-10.0mg/g
